2018-08-06 10:40:50,"🛤 Si marxes o tornes de vacances, recorda durant el trajecte:
✅ Corda't el cinturó
✅ Corda't el casc
📵 No utilitzis… https://t.co/Cxc6zTmn4g"
2018-08-06 10:40:06,✅ Situació normalitzada en aquest tram de la C-31. @transitc31sud https://t.co/uIG6KoMMyv
2018-08-06 10:20:19,"⚠🚧 A l'A-2 hi ha afectacions viàries a Òdena➡Lleida:
▶un carril tallat per tram en #obres al quilòmetre 555
▶un car… https://t.co/GPag1zHhQA"
2018-08-06 10:15:48,✅ Ja s'ha obert la C-25 a Espinelves #Osona➡Girona @transitc25 https://t.co/hYjJTnzIBd
2018-08-06 09:46:26,⚫️ La C-25 està tallada a Espinelves (Osona) en sentit Girona per un accident. Precaució! @transitc25
2018-08-06 09:21:20,⚫️ La TV-3022 està tallada a Rasquera (Ribera d'Ebre) en tots dos sentits per l'accident. https://t.co/0iBXYQBMRZ
2018-08-06 08:49:32,✅ Ja s'ha obert a la B-20 el carril que estava tallat a l'altura de Vall d'Hebron per un tram en #obres en direcció… https://t.co/CmZ3cgm4fl
2018-08-06 08:29:48,⚠ Un #accident a la C-31 a l'Hospitalet de Llobregat talla dos carrils. Només hi ha un d'obert en direcció Castelld… https://t.co/P2m78pQ100
2018-08-06 07:49:16,"Bon dia @Jponsmiguelez, gràcies per la informació, s'ha fet l'avís per tal de resoldre la incidència al més aviat p… https://t.co/eqzv7B31fE"
2018-08-06 07:01:38,"🔴🌞🌞Recordeu prendre mesures en la conducció davant alerta #PROCICAT #onadadecalor:
💦Hidrata't, porta aigua o begude… https://t.co/KnQ9ufTFae"
2018-08-06 06:42:49,ℹ Ara consten trams de retencions a l'A-2 a St Joan Despí➡Barcelona enllaç C-32/B-20 i a les Rondes➡Nus del Llobreg… https://t.co/YqW40J97x2
2018-08-06 06:26:16,✅ Normalitzada la circulació a l'N-230 a Vilaller #AltaRibagorça a on es donava pas alternatiu↔per #avaria… https://t.co/AJGU5jv6qG
2018-08-06 06:02:53,⚠🚧 A la Ronda de Dalt o B-20 hi ha un carril tallat a la Vall d'Hebron en sentit Llobregat per obres. Uns 3km de re… https://t.co/v4o04j4owG
2018-08-06 05:57:50,Bon dia! ⚠️ A l'N-230 es dóna pas alternatiu a Vilaller (Alta Ribagorça) per un camió avariat. Precaució! @transitn230
2018-08-05 19:00:00,"A partir d'ara, podeu seguir l'evolució de les incidències viàries al web 👉 https://t.co/uZFoqxRnXQ Bona nit i molt… https://t.co/yBADawRlLw"
2018-08-05 18:54:51,🔴 Retencions a la C-55 a Castellgalí ➡️ sud @transitc55
2018-08-05 18:53:49,⚫️ Tallada la C-28 a Naut Aran per #esllavissades https://t.co/lQtAhmoi7d
2018-08-05 18:00:54,📄 Balanç de les incidències viàries més destacades del cap de setmana del 3 al 5 d'agost 👉 https://t.co/UGxftkMozA… https://t.co/g79HUWL8ym
2018-08-05 17:11:00,"ℹ️ En aquests moments, es produeixen #retencions en diversos trams de l'AP-7, N-340, C-16 o C-65, entre d'altres. C… https://t.co/A0ELz4032B"
2018-08-05 16:17:29,"@esolerma En aquests moments, hi ha 1-2 km retencions intermitents per arribar a la Roca"
2018-08-05 16:16:18,⚫️ Tallada l'N-240 a Montblanc per una manifestació @transitn240 https://t.co/wkgP9fLj2D
2018-08-05 16:14:14,🔴 #retencions a la C-16: 4 km a la Nou de Berguedà i 5 km a Berga ➡️ sud @transitc16 #mobilitat #retorn
2018-08-05 13:52:02,‘Game Over’: accidents que poden evitar altres accidents 👉 https://t.co/r0VnsKJMfC @IGuttmann @JuliGendrau https://t.co/rBAaV6H4mZ
2018-08-05 13:45:53,⚠️ Un carril tallat a l'AP-2 al Pla de Santa Maria ➡️ Lleida per un #incendi proper a l'autopista @transitap2… https://t.co/xbRAUAJEQd
2018-08-05 13:41:26,✅ Normalitzada també la circulació a la C-31 al Vendrell @transitc31sud https://t.co/TjGo15o3D8
2018-08-05 12:38:53,ℹ Els #ciclistes són més vulnerables. Seguiu aquests consells i normes de seguretat viària. Practiquem tots una… https://t.co/yyWUoiRv9q
2018-08-05 12:33:49,✅ Circulació normalitzada en aquest punt @transitc14 https://t.co/PU2V12mBuU
2018-08-05 11:55:19,⚫️ La C-31 està tallada al Vendrell per aquest #incendi @transitc31sud  #precaució https://t.co/WLfj2LpqgN
2018-08-05 11:39:29,⚠️ Es dóna pas alternatiu a la C-14 a Montblanc per un #accident @transitc14  #precaució
2018-08-05 11:18:15,📄 El Servei Català de Trànsit informa que dos ciclistes han mort en una col·lisió a la T-310 a Montbrió del Camp (B… https://t.co/jYzc7R5h0b
2018-08-05 10:17:52,"RT @icscat: Aquestes vacances, segueix els consells de seguretat i sobretot molta precaució quan agafis el cotxe! #EntreTotsFemSeguretat @t…"
2018-08-05 10:17:28,✅ Reoberta la circulació en aquest punt de la T-310 https://t.co/GF4OvNgVf4
2018-08-05 09:33:17,📄 El Servei Català de Trànsit informa que la passatgera posterior d’una motocicleta va morir ahir en una col·lisió… https://t.co/zSC7oN86VJ
2018-08-05 08:04:25,"⚫️ Tallada (fins a les 23 h) la TV-3421 a Mas de Barberans en els dos sentits, per la celebració de la fira 16è Rac… https://t.co/bG8lKTtNk4"
2018-08-05 08:02:59,⚫️ Tallada la carretera T-310 a Montbrió del Camp per #accident. Es fan desviaments senyalitzats https://t.co/xzCecWgroN
2018-08-04 18:10:53,"ℹ️ A partir d'ara, segueix l'evolució del #trànsit al web d'incidències 👉 https://t.co/VDdUO0UjoB Bona nit i molta prudència a la carretera!"
2018-08-04 18:06:22,"@transit
🚴‍♀️ Ciclista: sigues visible i previsible! Segueix aquests consells per circular amb seguretat 👉… https://t.co/MisGWsl3DF"
2018-08-04 18:01:21,"@jordicodol @jmartinoy @transitap7 Sí, ja s'ha reobert la circulació en sentit sud"
2018-08-04 17:50:50,✅ Reoberta la circulació a l'AP-7 a la frontera amb França ➡️ sud @transitap7 https://t.co/31jUGISfUE
2018-08-04 17:30:06,"⚠️ En aquests moments, hi ha 2 carrils tallats ↔ en cada sentit i #retencions 2 km ➡️ GIR i 4 km ➡️ BCN… https://t.co/YJhdmO8Ftm"
2018-08-04 17:21:13,🔴 3 km #retencions a l'AP-7 a la Jonquera ➡️ França @transitap7
2018-08-04 17:18:38,"@e_llimos @bomberscat Bona tarda, es preveu que es pugui restablir el trànsit en sentit sud en breu"
2018-08-04 17:17:56,"@jmartinoy @transitap7 Bona tarda, ens informen que es preveu que es pugui reobrir el trànsit de l'AP-7 en sentit sud en breu"
2018-08-04 17:11:39,🔴 Retencions a la C-32 a Argentona en ↔ els dos sentits de marxa @transitc32nord
2018-08-04 17:03:36,✅ Circulació normalitzada en aquest punt @transitn2 https://t.co/XLDwceDPuG
2018-08-04 16:23:57,ℹ️ Ara l'AP-7 només està ⚫️ tallada a la frontera amb França ➡️ sud @transitap7 https://t.co/7dSIZcAth5
2018-08-04 16:02:51,⚫️ Es manté tallada l'N-II al Far d'Empordà en els dos sentits per #accident @transitn2
2018-08-04 16:00:44,⚫️ L'AP-7 està tallada ara en els dos sentits a la Jonquera. El trànsit en sentit França es desvia cap a l'N-II… https://t.co/Je1M5LDsvB
2018-08-04 15:53:04,🔴 2 km #retencions a l'N-II a la Jonquera ➡️ França per aquest #incendi @transitn2 https://t.co/tDgwz4I2wD
2018-08-04 15:50:00,⚫️ Tallada l'AP-7 a la Jonquera (al km 0) ➡️ BCN per aquest #incendi @transitap7 https://t.co/tDgwz4I2wD
2018-08-04 14:54:18,✅ Reoberta la circulació en aquest punt de la C-14. Queda #trànsit intens a la zona @transitc14 https://t.co/HPIQS3TJJc
2018-08-04 14:24:53,⚠️ Un carril tallat a l'A-7 a Mont-roig del Camp ➡️ sud per l'incendi d'un vehicle @transita7
2018-08-04 14:22:22,⚫️ La C-14 està tallada a Reus en els dos sentits per aquest incendi #precaució @transitc14 https://t.co/VXWahF3PUS
2018-08-04 12:29:54,ℹ️ Millora general de la circulació a la xarxa viària catalana. Consulteu les afectacions viàries del moment al web… https://t.co/G8ESIIqJdS
2018-08-04 11:48:05,"RT @MiquelBuch: Aquest matí, amb la consellera @TeresaJorda, hem dit adéu al voluntari de l’Agrupació de Defensa Forestal d'Avinyonet del P…"
2018-08-04 11:47:25,✅ Millora de la circulació en el tram Sant Cugat - Papiol de l'AP-7 @transitap7 https://t.co/2jgaaOgvHS
2018-08-04 11:46:32,✅ Circulació normalitzada en aquest tram de Sarrià de Ter @transitap7 https://t.co/4puEfVxo0A
2018-08-04 11:42:33,"📄 El Servei Català de Trànsit informa que el passatger davanter d’un tractor, menor d'edat, va morir ahir en un sin… https://t.co/NWJcHvd1Np"
2018-08-04 11:15:47,"⚫️ Tallada (fins a les 23 h) la TV-3421 a Mas de Barberans en els dos sentits, per la celebració de la fira 16è Racó dels Artesans"
2018-08-04 11:10:07,"🔴 Es mantenen trams de lentitud i aturades fragmentades a l'AP-7 entre Sant Cugat del Vallès i Castellbisbal, i a M… https://t.co/pDLjmzJ47D"
2018-08-04 11:08:16,🔴 Es mantenen trams de lentitud i aturades fragmentades a l'AP-7 entre Mollet del Vallès i la Roca ➡️ GIR @transitap7
2018-08-04 11:04:58,"ℹ️ Ara només queda un carril tallat, però encara 🔴 4km #retencions ➡️ França @transitap7 https://t.co/evJZXv8MGA"
2018-08-04 10:17:36,⚠️ Un carril obert a l'AP-7 a Sarrià de Ter ➡️ França per #accident @transitap7 #retencions 2 km
2018-08-04 10:03:55,🔴 Retencions a l'AP-7 a Martorell ➡️ TGN @transitap7 #mobilitat #capdesetmana
2018-08-04 10:02:15,"ℹ️ El carril ja és obert, però queden 🔴 #retencions intermitents ara entre Sant Cugat i el Papiol ➡️ TGN @transitap7 https://t.co/KpwyCz5tAq"
2018-08-04 09:57:24,"ℹ️ Tots els carrils oberts, però resten #retencions intermitents 🔴 de Santa Perpètua de Mogoda a Vilanova del Vallè… https://t.co/8yXLAIUh2R"
2018-08-04 09:55:19,🔴 Cues a la C-32 als Túnels del Garraf ➡️ TGN per regulació del trànsit. Hi ha 4 km #retencions des de Castelldefel… https://t.co/RbF9OuE0s8
2018-08-04 09:38:23,✅ Circulació normalitzada en aquest tram de la B-23 @transitb23 https://t.co/xwHD69uUHv
2018-08-04 09:28:32,⚠️ Un carril tallat a l'AP-7 a Sant Cugat del Vallès per #accident ➡️ TGN 4 km #cues des de Cerdanyola @transitap7
2018-08-04 09:26:01,🔴 4 km #aturades a l'AP-7 a la Jonquera ➡️ França @transitap7
2018-08-04 09:24:46,"ℹ️ Les 🔴 #cues augmenten a 10 km, entre Mollet i la Roca del Vallès ➡️ GIR @transitap7 https://t.co/3FFmErJObd"
2018-08-04 09:23:06,"🔴 Trams de lentitud amb #retencions intermitents a l'AP-7 a Cerdanyola, a Sant Cugat i del Papiol a Martorell ➡️ TGN @transitap7"
2018-08-04 08:53:48,🔴 Retencions a l'N-145 a les Valls de Valira ➡️ Andorra @transitn145 #mobilitat #capdesetmana
2018-08-04 08:52:31,⚠️ 2 carrils tallats a l'AP-7 a la Roca del Vallès ➡️ GIR per un #accident 6 km #retencions @transitap7 https://t.co/ZxQfSjCZu6
2018-08-04 08:19:35,"RT @govern: Amb el bon temps, augmenta la quantitat de motoristes que circulen per carreteres i ciutats 

🚘 Si vas en cotxe, respecta les m…"
2018-08-04 08:19:23,🔴 Trànsit lent amb #aturades al llarg de 2 km a l'N-340 al Vendrell ➡️ TGN @transitn340 #mobilitat #capdesetmana
2018-08-04 08:18:15,🔴 6 km #retencions a la B-23 des de l'Av. Diagonal a Sant Feliu de Llobregat ➡️ Martorell per #obres que tallen 2 carrils @transitb23
2018-08-03 19:01:36,"ℹ A partir d'aquesta hora, segueix informat de l'estat del trànsit consultant el web d'incidències viàries. Bona ni… https://t.co/7A9BYGqC06"
2018-08-03 18:59:03,🔴 La situació ha millorat en aquest tram però encara hi ha 1km de cua a l'A-2 a Igualada en sentit Barcelona.… https://t.co/5NayS3wQuo
2018-08-03 18:57:48,"🔴 Obert el carril tallat a la B-10 al Port en sentit Llobregat. Amb tot, 5,5km de retenció des de Bac de Roda. Comp… https://t.co/gJFUQ20qwq"
2018-08-03 18:54:48,🔴 A l'AP-7 ara hi ha retencions entre Figueres i Llers i entre Agullana i la Jonquera en sentit França. @transitap7 https://t.co/l41kMFSBvd
2018-08-03 18:43:10,"⚠ A la B-10 hi ha un carril tallat al Port en sentit Llobregat per un accident. 3,5km de congestió des de Poble Nou… https://t.co/6MKov8RS1q"
2018-08-03 18:41:10,"RT @bomberscat: #bomberscat hem treballat amb 5 dotacions en l'incendi d'un camió a l'A2 (pk 702), al seu pas per Caldes de Malavella. Foc…"
2018-08-03 18:39:22,🔴 A l'AP-7 ara ens consten 5km de congestió entre Vilafant i Llers en sentit França. @transitap7 https://t.co/0BnfhO84vE
2018-08-03 18:22:04,"🔴 L'A-2 ja està del tot oberta a Igualada en tots dos sentits. Amb tot, hi ha 5km de congestió en sentit Barcelona.… https://t.co/dRRhKhuXZ8"
2018-08-03 18:21:03,⚠ Un carril tallat a l'A-2 a Caldes de Malavella ➡ BCN per l'incendi d'un vehicle #precaució @transita2
2018-08-03 18:03:09,⚠🔴 Finalitzen els desviaments pels camions a l'AP-7 a la sortida 3 en sentit nord. En aquesta via es mantenen els 1… https://t.co/lYzSnE1LZR
2018-08-03 17:37:58,@PaulaSolSal Hola! ⚠🔴 L'A-2 està tallada a Igualada en sentit Barcelona i només hi ha un carril obert en sentit Lle… https://t.co/L57xO8w1cv
2018-08-03 17:35:32,@9boira10 Hola! 🔴 A l'AP-7 ara hi ha 10km de congestió des de passat Garrigàs fins a Llers en sentit França. A l'al… https://t.co/vMO9YbDnad
2018-08-03 17:20:58,⚠ Pas alternatiu a la C-14 a Alcover per #accident #precaució @transitc14 https://t.co/kXPNsxxtRt
2018-08-03 16:53:42,"@chisto1975 Bona tarda, gràcies per l'avís! Et refereixes a la carretera N-240?"
2018-08-03 16:48:04,"@HolaMariola @equipviari @Catinformacio Bona tarda, efectivament, és el que comenta la @MariLuzGx2 A causa d'un cam… https://t.co/7JcwQcnivI"
2018-08-03 16:30:31,🔴 3 km #retencions a l'N-340 al Vendrell ➡ TGN @transitn340 https://t.co/HcUpGxNorj
2018-08-03 16:17:07,"⚠🔴 A l'AP-7 ara hi ha 8km de retenció entre Borrassà i Llers en sentit nord. A l'altura de la sortida 3, s'està des… https://t.co/siS6Cl8wZA"
2018-08-03 16:10:00,👉 ‘Game Over’: accidents que poden evitar altres accidents https://t.co/r0VnsKsaR2 #EducacióViària https://t.co/mJ0gigAqWR
2018-08-03 15:58:19,"@comadelorri Bona tarda, és correcte; hi ha 6 km de cues fins arribar a la sortida 3 en sentit França, punt on s'es… https://t.co/REOjD2vH7y"
2018-08-03 15:56:27,"@Xexu85 Bona tarda, a causa d'un camió incendiat en territori francès, hi ha retencions a l'AP-7, especialment a l'… https://t.co/EjQjfMiZ0g"
2018-08-03 15:47:36,"ℹ Es mantenen 🔴 retencions per aquesta incidència a l'A-2 en els dos sentits; especialment ➡ BCN, amb més de 3 km… https://t.co/9zMCMXMCqE"
2018-08-03 15:32:56,"RT @VINCIAutoroutes: #A9 Accident entre Le Boulou et Perpignan Sud : point de situation à 17h15.
@Radio1077 @A9Trafic https://t.co/gVeZ1hQB…"
2018-08-03 15:25:31,"RT @icscat: Comença el cap de setmana i per molts també les #vacances! 
En els teus desplaçaments segueix aquests consells de seguretat i s…"
2018-08-03 15:11:27,⚠⛔ Ara està tallada l'A-2 a Igualada en sentit Barcelona per aquest accident però es fan desviaments. Pel que fa a… https://t.co/ogzypoxqj2
2018-08-03 14:56:03,"@andreumuns @transitap7 @transitn2 Bona tarda, l'alternativa a l'AP-7 seria l'N-II, però heu de tenir en compte que… https://t.co/bTGs6MLqzl"
2018-08-03 14:49:49,✅ Situació normalitzada a la C-58. El bus-VAO ha tornat al seu funcionament habitual d'entrada a Barcelona (2 o més… https://t.co/C3MhfrHO44
2018-08-03 14:36:30,"⚠ 🔴 Atenció: congestió a l'A-9, en territori francès, per l'incendi d'un camió. Això provoca 2km de cues a l'AP-7 i… https://t.co/R2mdOp8rfi"
2018-08-03 14:21:39,"🔴 Ja no hi ha cap carril tallat a la B-20 a la zona de Meridiana/Nus de la Trinitat en sentit Besòs. Amb tot, hi ha… https://t.co/kabUPyRr4d"
2018-08-03 14:13:57,"🔴 Ja s'ha retirat el vehicle avariat a  la C-58 a Montcada i Reixac en sentit Barcelona. Amb tot, encara hi ha 2,5k… https://t.co/C70TZBpFgB"
2018-08-03 14:00:10,✅ Situació normalitzada en aquest tram de l'A-2 del Bruc en sentit Barcelona. @transita2 https://t.co/L96GMB9gUj
2018-08-03 13:45:33,"@pepsoleV @transita2 Bona tarda, gràcies pel missatge! Es manté un sol carril obert en aquest punt i 1-2 km retencions en sentit BCN"
2018-08-03 13:43:45,"ℹ Per descongestionar el trànsit a la C-58, s'ha obert el bus-VAO per a tots els vehicles -excepte camions- d'entra… https://t.co/U1VokvWRaW"
2018-08-03 13:42:06,⚠ Es manté un carril tallat a l'A-2 al Bruc ➡ BCN per #accident @transita2 https://t.co/BvC4b4mcdh
2018-08-03 13:28:58,El desviament de camions ara es fa per la sortida 3 només de l'AP-7 en sentit nord. @transitap7 https://t.co/6AVkCqFXIy
2018-08-03 13:16:04,⚠ L'A-9 continua tallada en territori francès per l'incendi d'un camió. Això provoca congestió tant a l'AP-7 com a… https://t.co/UUpXGhnv4K
2018-08-03 12:54:42,"⚠ A causa d'un accident a l'A-2 a Igualada, només hi ha un carril obert en sentit Lleida i retencions de més d'un q… https://t.co/F4ylOLPDe5"
2018-08-03 12:50:02,"La incidència de la Ronda de Dalt a Meridiana afecta la C-58, amb retencions de 5km des de Ripollet, i a la Pota No… https://t.co/JFXUIJnA3k"
2018-08-03 12:47:08,"@Malalt9 @mossos A causa d'una incidència a l'autopista en territori francès, hi ha tallat el tram des del peatge d… https://t.co/cAAF3iwBeU"
2018-08-03 12:43:18,"Molta atenció, ara hi ha retencions de 10km des de Pedralbes fins a Meridiana. https://t.co/MaYAJoATnj"
2018-08-03 11:51:38,"⚠ L'incendi d'un vehicle a la Ronda de Dalt @transitb20 a l'altura de Meridiana, provoca retencions de més de 5km d… https://t.co/DV8NSzINKT"
2018-08-03 11:16:45,RT @govern: La Generalitat publica la resolució de restriccions de vehicles pesants a l'N-340 i l'N-240 i insta Foment a aprovar les bonifi…
2018-08-03 11:12:34,🔴 Un camió #avariat en territori francès provoca el tall d'un carril a l'AP-7 en aquest punt en direcció França i t… https://t.co/Om9xcB7SsO
2018-08-03 10:37:31,🚛🚙🚚 Ara hi ha 3km de retencions a l'AP-7 a la Jonquera en direcció França.
2018-08-03 09:59:01,"Davant l'alerta #PROCICAT per #onadacalor @emergenciescat recorda en la conducció:
💦Hidrata't, porta aigua o begude… https://t.co/yOlkcoEcaO"
2018-08-03 09:46:31,✅ Ja s'ha obert el carril de l'A-2 tallat a Sant Joan Despí en senti Lleida per #accident. Circulació normalitzada… https://t.co/FSr9PezOqd
2018-08-03 09:22:52,RT @territoricat: Reforcem el servei de bus dels dissabtes i del mes d'agost al Maresme https://t.co/2L5sitcFJ5
2018-08-03 09:08:22,(Nota de Premsa) La Generalitat publica la resolució de restriccions de vehicles pesants a l'N-340 i l'N-240 i inst… https://t.co/M5V9jpUPlg
2018-08-03 08:23:09,⚠ Hi ha un carril tallat a l'A-2 a Sant Joan Despí ➡ Lleida a causa d'un #accident @transita2 https://t.co/cMFdyjccCg
2018-08-03 07:41:06,⚠ Un accident a l'AP-7 a Montornès del Vallès provoca 3km de retencions en sentit Sud. https://t.co/vcP4rnOctI
2018-08-03 07:32:27,El Servei Català de Trànsit informa que la conductora d’un turisme va morir ahir en un sinistre viari a la BV-2135… https://t.co/CZFjOrKq1X
2018-08-03 07:07:10,"RT @BCN_Mobilitat: Del 4 d'agost al 7 de setembre, obres al lateral mar de la gran via de les Corts Catalanes en el tram entre el c. Mèxic…"
2018-08-03 06:59:07,✅ Ja s'ha obert la sortida 2 de l'AP-7 a la Jonquera que estava tallada per tasques de neteja de la via @transitap7 https://t.co/wghMAMlIyP
2018-08-03 06:51:54,"Des de l'SCT ens unim també a les mostres de condol i volem acompanyar als seus familiars, amics i companys en aque… https://t.co/dr0oR52nLU"
2018-08-03 06:45:28,"RT @bomberscat: Assistència #bomberscat per camió amb fuita mercaderia perillosa. Petit vessament d'àcid clorhídric, neutralitzat. Tota la…"
